DIRCON,NOMBRE_OPERADOR,OPERADOR,DANE DEPARTAMENTO,DEPARTAMENTO,DANE MUNICIPIO,MUNICIPIO,DANE CENTRO POBLADO,CENTRO POBLADO,ESTADO,COORDENADAS DE REFERENCIA LATITUD,COORDENADAS DE REFERENCIA LONGITUD,INICIO DE OPERACIÓN,FECHA FIN OPERACIÓN,FECHACORTE,VIGENCIA],N° USUARIOS ACTIVOS MES,TRAFICO MENSUAL (GB),VELOCIDAD SUBIDA (Mb),VELOCIDAD BAJADA (Mb),INVERSIÓN
71164,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15842,UMBITA,15842000,VEREDA CHUSCAL,EN OPERACI�N,"5,18528000","-73,47389000",2019-12-04,2021-09-03,2021-04-30,2021-12-31,286,"117,78",1,9,"27007800,00"
71143,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15755,SOCOTA,15755004,LOS PINOS,EN OPERACI�N,"6,09028000","-72,59361000",2019-12-11,2021-09-10,2021-04-30,2021-12-31,42,"194,65",1,9,"27007800,00"
72081,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13212,CORDOBA,13212001,GUAIMARAL,EN OPERACI�N,"9,49722222","-74,97444444",2020-08-24,1900-01-01,2021-04-30,2021-12-31,616,"269,54",1,9,"27007800,00"
71662,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68266,ENCISO,68266000,VEREDA COCHAGA,EN OPERACI�N,"6,69278000","-72,66028000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,94,"66,56",1,9,"27007800,00"
71486,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41668,SAN AGUSTIN,41668009,EL ROSARIO,EN OPERACI�N,"1,91389000","-76,35667000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,444,"287,73",1,9,"27007800,00"
72116,RED DE INGENIERIA S.A.S.,804012847-1,17,CALDAS,17873,VILLAMARIA,17873003,LLANITOS,EN OPERACI�N,"4,99138889","-75,53777778",2020-08-13,1900-01-01,2021-04-30,2021-12-31,265,"61,70",1,9,"27007800,00"
72371,RED DE INGENIERIA S.A.S.,804012847-1,85,CASANARE,85440,VILLANUEVA,85440003,VEREDA SANTA HELENA,EN OPERACI�N,"4,33277778","-72,74444444",2020-08-19,1900-01-01,2021-04-30,2021-12-31,148,"59,74",1,9,"27007800,00"
71378,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25148,CAPARRAPI,25148003,EL DINDAL - INSP SAN RAM�N ALTO,EN OPERACI�N,"5,50388000","-74,52588000",2019-12-17,2021-09-16,2021-04-30,2021-12-31,329,"136,69",1,9,"27007800,00"
71522,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47001,SANTA MARTA,47001000,VEREDA BELLAVISTA,EN OPERACI�N,"11,09417000","-74,08111000",2019-12-13,2021-09-12,2021-04-30,2021-12-31,257,"142,90",1,9,"27007800,00"
71478,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41503,OPORAPA,41503001,SAN ROQUE,EN OPERACI�N,"2,03056000","-75,99083000",2019-12-08,2021-09-07,2021-04-30,2021-12-31,725,"220,47",1,9,"27007800,00"
71432,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25839,UBALA,25839000,BETANIA,EN OPERACI�N,"4,78611000","-73,45667000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,29,"62,97",1,9,"27007800,00"
71128,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15600,RAQUIRA,15600000,CASA BLANCA,EN OPERACI�N,"5,48194000","-73,58778000",2019-12-03,2021-09-02,2021-04-30,2021-12-31,47,"8,02",1,9,"27007800,00"
71327,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23189,CIENAGA DE ORO,23189028,CORREGIMIENTO PIJIGUAYAL,EN OPERACI�N,"8,92361000","-75,56556000",2019-12-04,2021-09-03,2021-04-30,2021-12-31,219,"155,30",1,9,"27007800,00"
72032,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54743,SILOS,54743004,CORREGIMIENTO LA LAGUNA,EN OPERACI�N,"7,19750000","-72,70028000",2019-12-07,2021-09-06,2021-04-30,2021-12-31,324,"28,28",1,9,"27007800,00"
71086,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15232,CHIQUIZA,15232000,RONDON,EN OPERACI�N,"5,58361000","-73,49278000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,107,"42,59",1,9,"27007800,00"
71361,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23686,SAN PELAYO,23686000,CASERIO LAS MOHOSAS,EN OPERACI�N,"8,95639000","-76,04972000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,709,"343,40",1,9,"27007800,00"
72581,EMTEL,891502163-1,86,PUTUMAYO,86001,MOCOA,86001000,VDA NUEVA ESPERANZA,EN OPERACI�N,"1,19455600","-76,63983000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,156,"62,17",3,10,"99692140,00"
72460,EMTEL,891502163-1,19,CAUCA,19418,LOPEZ,19418012,CORREGIMIENTO SAN ANTONIO DE CHUARE,EN OPERACI�N,"2,86966000","-77,25233000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,263,"313,68",3,10,"99692140,00"
72414,EMTEL,891502163-1,08,ATLANTICO,08685,SANTO TOMAS,8685000,LAS MERCEDES,EN OPERACI�N,"10,76402000","-74,80711000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,51,"127,78",3,10,"99692140,00"
71137,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15681,SAN PABLO DE BORBUR,15681000,EL ALMENDRO,EN OPERACI�N,"5,62750000","-74,16056000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,346,"104,26",1,9,"27007800,00"
72025,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68092,BETULIA,68092008,SAN RAFAEL,EN OPERACI�N,"7,11694000","-73,43556000",2019-12-10,2021-09-09,2021-04-30,2021-12-31,117,"101,69",1,9,"27007800,00"
71269,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20250,EL PASO,20250003,CORREGIMIENTO POTRERILLO,EN OPERACI�N,"9,67167000","-73,69028000",2019-11-27,2021-08-26,2021-04-30,2021-12-31,76,"373,81",1,9,"27007800,00"
72184,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25815,TOCAIMA,25815007,LA COLORADA,EN OPERACI�N,"4,45000000","-74,66555556",2020-08-08,1900-01-01,2021-04-30,2021-12-31,108,"261,32",1,9,"27007800,00"
71186,RED DE INGENIERIA S.A.S.,804012847-1,85,CASANARE,85001,YOPAL,85001010,LA GUAFILLA,EN OPERACI�N,"5,30361000","-72,44583000",2019-12-13,2021-09-12,2021-04-30,2021-12-31,857,"321,48",1,9,"27007800,00"
72438,EMTEL,891502163-1,18,CAQUETA,18001,FLORENCIA,18001024,PUERTO ARANGO,EN OPERACI�N,"1,53111100","-75,52528000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,116,"84,75",3,10,"99692140,00"
72181,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25486,NEMOCON,25486005,CHECUA,EN OPERACI�N,"5,13277778","-73,87416667",2020-08-11,1900-01-01,2021-04-30,2021-12-31,86,"29,89",1,9,"27007800,00"
71247,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19693,SAN SEBASTIAN,19693005,CORREGIMIENTO DE VALENCIA,EN OPERACI�N,"1,89944000","-76,67222000",2020-04-03,1900-01-01,2021-04-30,2021-12-31,319,"126,68",1,9,"27007800,00"
71884,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73624,ROVIRA,73624013,PANDO PRADO,EN OPERACI�N,"4,12083000","-75,27472000",2019-12-07,2021-09-06,2021-04-30,2021-12-31,275,"161,75",1,9,"27007800,00"
72599,EMTEL,891502163-1,97,VAUPES,97001,MITU,97001000,COMUNIDAD MACAQUI�O,EN OPERACI�N,"1,26703500","-70,11443000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,57,"77,47",3,10,"99692140,00"
71460,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41357,IQUIRA,41357005,SAN LUIS,EN OPERACI�N,"2,63861000","-75,69889000",2019-12-05,2021-09-04,2021-04-30,2021-12-31,1094,"331,80",1,9,"27007800,00"
71511,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47245,EL BANCO,47245000,SABANAS DEL RINCON DE MALPICA,EN OPERACI�N,"9,05194000","-74,02889000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,971,"263,21",1,9,"27007800,00"
71792,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73026,ALVARADO,73026005,VERACRUZ,EN OPERACI�N,"4,67028000","-74,94806000",2019-11-28,2021-08-27,2021-04-30,2021-12-31,403,"105,63",1,9,"27007800,00"
71195,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19110,BUENOS AIRES,19110000,VEREDA BRISAS DE MARILOPEZ,EN OPERACI�N,"3,08861000","-76,69861000",2020-04-06,1900-01-01,2021-04-30,2021-12-31,98,"64,96",1,9,"27007800,00"
72461,EMTEL,891502163-1,19,CAUCA,19001,POPAYAN,19001030,JULIMITO ALTO,EN OPERACI�N,"2,48673800","-76,65058000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,131,"137,05",3,10,"99692140,00"
72271,RED DE INGENIERIA S.A.S.,804012847-1,66,RISARALDA,66440,MARSELLA,66440000,LA NUVIA,EN OPERACI�N,"4,91139000","-75,76389000",2020-08-12,1900-01-01,2021-04-30,2021-12-31,283,"192,95",1,9,"27007800,00"
72548,EMTEL,891502163-1,44,LA GUAJIRA,44847,URIBIA,44847000,C CERRO DE LA TETA,EN OPERACI�N,"11,69098000","-71,92512000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,557,"513,26",3,10,"99692140,00"
71046,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13222,CLEMENCIA,13222001,LAS CARAS,EN OPERACI�N,"10,55083000","-75,23944000",2019-12-04,2021-09-03,2021-04-30,2021-12-31,1483,"292,29",1,9,"27007800,00"
71154,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15822,TOTA,15822000,CORALES,EN OPERACI�N,"5,50222000","-73,00278000",2019-12-03,2021-09-02,2021-04-30,2021-12-31,171,"80,72",1,9,"27007800,00"
71418,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25594,QUETAME,25594000,HOYA VARGAS,EN OPERACI�N,"4,32797000","-73,90242000",2019-12-05,2021-09-04,2021-04-30,2021-12-31,265,"76,36",1,9,"27007800,00"
71983,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76736,SEVILLA,76736097,VEREDA EL CRUCERO,EN OPERACI�N,"4,28806000","-75,90167000",2019-12-18,2021-09-17,2021-04-30,2021-12-31,116,"61,20",1,9,"27007800,00"
71963,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76403,LA VICTORIA,76403005,RIVERALTA,EN OPERACI�N,"4,51806000","-75,91778000",2019-12-26,2021-09-25,2021-04-30,2021-12-31,91,"98,70",1,9,"27007800,00"
71495,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41770,SUAZA,41770003,SAN CALIXTO,EN OPERACI�N,"1,87583000","-75,87722000",2019-12-02,2021-09-01,2021-04-30,2021-12-31,226,"46,38",1,9,"27007800,00"
72534,EMTEL,891502163-1,95,GUAVIARE,95200,MIRAFLORES,95200002,LAGOS DEL DORADO,EN OPERACI�N,"1,20716000","-71,95333000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,150,"70,24",3,10,"99692140,00"
71120,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15514,PAEZ,15514001,LA URURIA,EN OPERACI�N,"5,03944000","-73,00500000",2019-12-08,2021-09-07,2021-04-30,2021-12-31,278,"223,87",1,9,"27007800,00"
71306,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20001,VALLEDUPAR,20001009,GUACOCHE,EN OPERACI�N,"10,43361000","-73,39305000",2020-01-23,2021-10-22,2021-04-30,2021-12-31,218,"112,62",1,9,"27007800,00"
72350,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76736,SEVILLA,76736000,LA MARIA,EN OPERACI�N,"4,26527778","-75,95250000",2020-08-11,1900-01-01,2021-04-30,2021-12-31,238,"71,71",1,9,"27007800,00"
71395,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25324,GUATAQUI,25324000,CAMPO ALEGRE,EN OPERACI�N,"4,58222000","-74,78750000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,90,"237,14",1,9,"27007800,00"
72160,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23417,LORICA,23417000,CORREG LOS GOMEZ,EN OPERACI�N,"9,05250000","-75,84888889",2020-08-19,1900-01-01,2021-04-30,2021-12-31,242,"147,91",1,9,"27007800,00"
71172,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15842,UMBITA,15842000,VEREDA CHUSCAL,EN OPERACI�N,"5,18528000","-73,47389000",2020-01-27,2021-10-26,2021-04-30,2021-12-31,183,"43,21",1,9,"27007800,00"
72339,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76318,GUACARI,76318011,CANANGUA,EN OPERACI�N,"3,78361111","-76,35416667",2020-08-07,1900-01-01,2021-04-30,2021-12-31,178,"2038,56",1,9,"27007800,00"
72337,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76130,CANDELARIA,76130003,EL CABUYAL,EN OPERACI�N,"3,32527778","-76,34777778",2020-08-09,1900-01-01,2021-04-30,2021-12-31,212,"687,80",1,9,"27007800,00"
71138,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15681,SAN PABLO DE BORBUR,15681006,SAN MART�N,EN OPERACI�N,"5,66306000","-74,12528000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,327,"123,75",1,9,"27007800,00"
71581,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54172,CHINACOTA,54172000,ISCALA,EN OPERACI�N,"7,52666667","-72,57166667",2019-12-03,2021-09-02,2021-04-30,2021-12-31,58,"154,99",1,9,"27007800,00"
71449,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41078,BARAYA,41078000,VEREDA EL PATIA,EN OPERACI�N,"3,18222000","-74,94083000",2019-12-03,2021-09-02,2021-04-30,2021-12-31,167,"84,22",1,9,"27007800,00"
72274,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68077,BARBOSA,68077000,VDA BUENAVISTA,EN OPERACI�N,"5,93222222","-73,64361111",2020-08-10,1900-01-01,2021-04-30,2021-12-31,259,"152,55",1,9,"27007800,00"
71975,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76616,RIOFRIO,76616000,VEREDA LA VIGORA,EN OPERACI�N,"4,08000000","-76,37000000",2019-12-17,2021-09-16,2021-04-30,2021-12-31,363,"127,77",1,9,"27007800,00"
71550,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52001,PASTO,52001072,VEREDA LAS ENCINAS,EN OPERACI�N,"1,14306000","-77,23139000",2019-12-07,2021-09-06,2021-04-30,2021-12-31,790,"322,10",1,9,"27007800,00"
72401,EMTEL,891502163-1,81,ARAUCA,81794,TAME,81794002,FLOR AMARILLO,EN OPERACI�N,"6,52416700","-71,50250000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,328,"217,05",3,10,"99692140,00"
71289,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20570,PUEBLO BELLO,20570000,CAMPO ALEGRE,EN OPERACI�N,"10,41472000","-73,58917000",2019-12-07,2021-09-06,2021-04-30,2021-12-31,163,"140,91",1,9,"27007800,00"
72564,EMTEL,891502163-1,86,PUTUMAYO,86568,PUERTO ASIS,86568020,VDA PUERTO VEGA,EN OPERACI�N,",48366660","-76,52595000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,254,"139,27",3,10,"99692140,00"
72006,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20032,ASTREA,20032000,VDA LA PUERTA,EN OPERACI�N,"9,57194444","-73,92638889",2019-12-09,2021-09-08,2021-04-30,2021-12-31,99,"70,97",1,9,"27007800,00"
72404,EMTEL,891502163-1,08,ATLANTICO,08433,MALAMBO,8433001,CARACOLI,EN OPERACI�N,"10,85801000","-74,83660000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,379,"158,09",3,10,"99692140,00"
72256,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54480,MUTISCUA,54480000,VDA ARADITA,EN OPERACI�N,"7,35000000","-72,68833333",2020-08-20,1900-01-01,2021-04-30,2021-12-31,370,"45,00",1,9,"27007800,00"
71943,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76243,EL AGUILA,76243035,VEREDA LA TRIBUNA,EN OPERACI�N,"4,84444000","-76,11333000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,813,"201,93",1,9,"27007800,00"
71345,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23001,MONTERIA,23001047,MATAMOROS,EN OPERACI�N,"8,63472000","-75,86806000",2019-12-02,2021-09-01,2021-04-30,2021-12-31,1258,"627,78",1,9,"27007800,00"
71652,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68235,EL CARMEN DE CHUCURI,68235000,EL VERGEL,EN OPERACI�N,"6,66611000","-73,48083000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,18,"165,08",1,9,"27007800,00"
71543,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52001,PASTO,52001000,SANTA ISABEL,EN OPERACI�N,"1,14139000","-77,21639000",2019-12-14,2021-09-13,2021-04-30,2021-12-31,424,"143,88",1,9,"27007800,00"
71828,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73200,COELLO,73200012,LA SALINA,EN OPERACI�N,"4,26611000","-74,94833000",2020-01-24,2021-10-23,2021-04-30,2021-12-31,53,"202,42",1,9,"27007800,00"
71892,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73675,SAN ANTONIO,73675001,LA FLORIDA,EN OPERACI�N,"3,99833000","-75,45667000",2019-11-30,2021-08-29,2021-04-30,2021-12-31,1099,"187,02",1,9,"27007800,00"
71997,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76863,VERSALLES,76863007,LA FLORIDA,EN OPERACI�N,"4,66744000","-76,22964000",2019-12-11,2021-09-10,2021-04-30,2021-12-31,293,"56,58",1,9,"27007800,00"
71394,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25320,GUADUAS,25320002,LA PAZ DE CALAMOIMA,EN OPERACI�N,"5,21889000","-74,63028000",2019-12-26,2021-09-25,2021-04-30,2021-12-31,160,"44,13",1,9,"27007800,00"
71976,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76616,RIOFRIO,76616013,VEREDA PUERTO FENICIA,EN OPERACI�N,"4,02972000","-76,39056000",2019-12-16,2021-09-15,2021-04-30,2021-12-31,648,"131,11",1,9,"27007800,00"
71413,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25518,PAIME,25518001,VEREDA CUATRO CAMINOS,EN OPERACI�N,"5,33417000","-74,18806000",2019-12-16,2021-09-15,2021-04-30,2021-12-31,592,"123,05",1,9,"27007800,00"
72373,RED DE INGENIERIA S.A.S.,804012847-1,85,CASANARE,85410,TAURAMENA,85410028,VEREDA EL PALMAR,EN OPERACI�N,"4,98444444","-72,80111111",2020-08-20,1900-01-01,2021-04-30,2021-12-31,70,"130,47",1,9,"27007800,00"
71540,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52435,MALLAMA,52435000,CORREGIMIENTO PUSPUED,EN OPERACI�N,"1,12056000","-77,79278000",2019-12-14,2021-09-13,2021-04-30,2021-12-31,194,"110,42",1,9,"27007800,00"
71705,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68575,PUERTO WILCHES,68575023,KIL�METRO OCHO,EN OPERACI�N,"7,58611000","-73,82555000",2020-01-28,2021-10-27,2021-04-30,2021-12-31,898,"240,22",1,9,"27007800,00"
71742,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68855,VALLE DE SAN JOSE,68855000,SAN ISIDRO,EN OPERACI�N,"6,45194000","-73,10806000",2019-12-08,2021-09-07,2021-04-30,2021-12-31,9,"393,64",1,9,"27007800,00"
71670,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68318,GUACA,68318000,VEREDA NUCUBUCA,EN OPERACI�N,"6,96750000","-72,79778000",2019-12-04,2021-09-03,2021-04-30,2021-12-31,27,"19,01",1,9,"27007800,00"
71966,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76520,PALMIRA,76520000,VEREDA CABUYAL,EN OPERACI�N,"3,45639000","-76,06583000",2019-12-15,2021-09-14,2021-04-30,2021-12-31,38,"195,29",1,9,"27007800,00"
71353,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23574,PUERTO ESCONDIDO,23574000,SANTA ISABEL,EN OPERACI�N,"9,01333000","-76,13361000",2019-12-09,2021-09-08,2021-04-30,2021-12-31,335,"53,79",1,9,"27007800,00"
71519,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47288,FUNDACION,47288000,VEREDA KILOMETRO 25,EN OPERACI�N,"10,35917000","-74,05528000",2019-11-26,2021-08-25,2021-04-30,2021-12-31,257,"162,06",1,9,"27007800,00"
71433,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25839,UBALA,25839006,LA PLAYA,EN OPERACI�N,"4,80767000","-73,49042000",2019-12-10,2021-09-09,2021-04-30,2021-12-31,137,"66,84",1,9,"27007800,00"
71342,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23419,LOS CORDOBAS,23419030,NUEVO NARI�O,EN OPERACI�N,"8,81556000","-76,29861000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,428,"67,24",1,9,"27007800,00"
72319,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73268,ESPINAL,73268000,LA JOYA,EN OPERACI�N,"4,20194444","-74,91500000",2020-08-22,1900-01-01,2021-04-30,2021-12-31,67,"63,90",1,9,"27007800,00"
72144,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20750,SAN DIEGO,20750002,ARROYO DE AGUA,EN OPERACI�N,"10,13388889","-73,23861111",2020-08-18,1900-01-01,2021-04-30,2021-12-31,75,"306,92",1,9,"27007800,00"
72102,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15664,SAN JOSE DE PARE,15664000,BALSA Y RESGUARDO,EN OPERACI�N,"6,02500000","-73,52666667",2020-08-12,1900-01-01,2021-04-30,2021-12-31,222,"160,82",1,9,"27007800,00"
71035,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05490,NECOCLI,5490001,CASA BLANCA,EN OPERACI�N,"8,36861000","-76,75278000",2019-12-03,2021-09-02,2021-04-30,2021-12-31,347,"158,59",1,9,"27007800,00"
71216,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19397,LA VEGA,19397010,SANTA BARBARA,EN OPERACI�N,"2,06361000","-76,82194000",2020-03-29,2021-12-28,2021-04-30,2021-12-31,954,"257,88",1,9,"27007800,00"
72521,EMTEL,891502163-1,94,GUAINIA,94343,BARRANCO MINAS,94343000,BARRANCOMINAS,EN OPERACI�N,"3,49533000","-69,81506000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,87,"115,99",3,10,"99692140,00"
72000,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05079,BARBOSA,5079017,VEREDA EL TABLAZO,EN OPERACI�N,"6,41917000","-75,41306000",2019-12-05,2021-09-04,2021-04-30,2021-12-31,214,"37,14",1,9,"27007800,00"
71217,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19450,MERCADERES,19450002,ARBOLEDAS,EN OPERACI�N,"1,77416000","-77,07866000",2020-03-27,2021-12-26,2021-04-30,2021-12-31,61,"15,50",1,9,"27007800,00"
71709,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68575,PUERTO WILCHES,68575024,SAN CLAVER,EN OPERACI�N,"7,22750000","-73,84444000",2019-12-06,2021-09-05,2021-04-30,2021-12-31,310,"90,21",1,9,"27007800,00"
71539,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52418,LOS ANDES,52418000,CORREGIMIENTO LA PLANADA,EN OPERACI�N,"1,56666000","-77,52055000",2020-04-08,1900-01-01,2021-04-30,2021-12-31,591,"263,43",1,9,"27007800,00"
72137,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20400,LA JAGUA DE IBIRICO,20400000,ALTO DE LAS FLOREZ,EN OPERACI�N,"9,57555556","-73,11166667",2020-08-06,1900-01-01,2021-04-30,2021-12-31,361,"317,28",1,9,"27007800,00"
71912,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73686,SANTA ISABEL,73686001,COL�N,EN OPERACI�N,"4,74361000","-75,07278000",2019-12-02,2021-09-01,2021-04-30,2021-12-31,691,"85,72",1,9,"27007800,00"
72545,EMTEL,891502163-1,44,LA GUAJIRA,44430,MAICAO,44430000,COMUNIDAD PIPAMANA,EN OPERACI�N,"11,39472000","-72,26444000",2020-09-04,1900-01-01,2021-04-30,2021-12-31,289,"359,15",3,10,"99692140,00"
71073,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,13655002,CORREGIMIENTO DE BERMUDEZ,EN OPERACI�N,"8,19111000","-74,79000000",2019-12-01,2021-08-31,2021-04-30,2021-12-31,627,"182,82",1,9,"27007800,00"
72111,RED DE INGENIERIA S.A.S.,804012847-1,17,CALDAS,17174,CHINCHINA,17174001,EL TREBOL,EN OPERACI�N,"4,98166667","-75,69944444",2020-08-12,1900-01-01,2021-04-30,2021-12-31,321,"104,32",1,9,"27007800,00"
71911,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73443,MARIQUITA,73443006,CAMELIAS,EN OPERACI�N,"3,98639000","-75,10750000",2019-11-30,2021-08-29,2021-04-30,2021-12-31,176,"60,77",1,9,"27007800,00"
72509,EMTEL,891502163-1,27,CHOCO,27800,UNGUIA,27800008,MARRIAGA,EN OPERACI�N,"8,10722000","-76,95722000",2020-10-01,1900-01-01,2021-04-30,2021-12-31,113,"151,81",3,10,"99692140,00"
71991,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76834,TULUA,76834017,QUEBRADAGRANDE,EN OPERACI�N,"4,10778000","-75,97806000",2019-12-11,2021-09-10,2021-04-30,2021-12-31,109,"76,71",1,9,"27007800,00"
71145,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15755,SOCOTA,15755000,LOS MORTI�OS,EN OPERACI�N,"6,06250000","-72,57472000",2019-12-12,2021-09-11,2021-04-30,2021-12-31,321,"148,47",1,9,"27007800,00"
72087,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13654,SAN JACINTO,13654003,LAS PALMAS,EN OPERACI�N,"9,85555556","-75,02250000",2020-08-22,1900-01-01,2021-04-30,2021-12-31,1045,"223,08",1,9,"27007800,00"
